Id_old,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
9515,11403,74,9.4,3.4,1.6,2.8,55.8,-0.3,-0.8,-5.3,0.4,0.6,61.6,0.6,0.8,1.4,2.1,0.6,0.1,0.7,1
2649,11404,36,10.1,3.9,1.5,3.6,43.4,0,0.2,5.1,1,1.2,74.4,0.6,1,1.7,0.9,0.4,0.1,0.8,1
10300,11405,56,28.3,9.2,3.6,7.1,51.5,0.4,1,23.1,2,2.6,75.1,2.5,6.1,8.6,1,0.5,0.4,1.7,1
13231,11406,79,28.5,14.6,5.2,12.6,41.4,0.4,1.3,6.3,4.6,5.5,97.7,0.7,2.3,3.2,3.4,1.2,0.1,3,1
13212,11407,63,15.3,4.3,1.5,3.2,42.4,0.5,1.5,6.4,1.4,1.5,77.6,0.6,1,1.6,3.3,0.4,0,1.6,1
8017,11408,75,28.9,11.3,4.3,9.2,46.8,0,0.7,18.2,2.4,3.3,70.5,2.1,2,3.9,3.1,1.5,0.5,2.4,1
3170,11409,62,13.5,5.5,2.3,5.6,41.2,-0.1,0,0.8,1,1.8,62.8,1.5,1.8,3.2,0.5,0.5,0.5,1.5,0
6404,11410,88,27.8,12.3,5.2,11,48.1,0.3,0.9,16,1.7,2.1,81.8,1.6,2.1,3.7,2.1,1.1,0.4,2.4,0
7208,11411,52,7,2.5,1,2,49.4,0,-0.3,0,0.5,0.6,78.3,0.3,0.5,0.8,0.3,0.1,0,0.4,1
4522,11412,63,27.8,10.8,4.4,9.1,49.3,0.4,1.4,1.8,1.7,2.6,61.8,1.1,3.7,4.8,1.8,0.4,0.3,1.9,0
4922,11413,74,25.3,10,3.4,8,42.6,0.4,1.4,39.3,2.3,3.2,73.4,1.7,2.8,4.6,3.1,0.9,0.3,1.2,1
612,11414,33,6.4,1.6,0.5,1.5,36.5,0.8,2.5,57.4,0.5,0.6,76.4,0.1,0.3,0.4,0.7,0.4,-0.4,0.3,1
150,11415,49,7.7,1.6,0.6,1.5,41.7,-0.3,-0.9,-5.7,0.3,0.4,59.7,0.8,0.9,1.6,0.9,0.3,0,0.3,0
3367,11416,80,19.8,8.1,3.2,9.1,33.9,0.9,2.7,57.4,0.8,0.9,78.1,0.4,0.9,1.5,1.4,1,0.1,0.8,1
10447,11417,76,21.6,9.3,3.7,8.2,43.6,-0.1,0.1,1.3,1.5,2.2,74.7,1.2,2.4,3.8,0.9,0.5,0.2,1.5,1
6520,11418,65,26.1,8.8,3.3,7.4,44.6,0.7,1.9,32.1,1.5,2.1,63.4,0.3,1.5,1.7,7.6,1.3,0.3,2,1
2442,11419,82,23.4,8.1,3.2,7.5,41.9,0.7,2,18.8,1.1,1.6,63.8,1.2,2.4,4.1,1.4,0.8,0.2,0.8,1
12202,11420,46,9.7,2.2,0.9,2.3,37.6,0.3,0.8,31.9,0.3,0.4,64.8,0.2,0.8,1,0.9,0.4,0,0.6,1
1470,11421,55,29.5,7.1,2.9,7.2,41.3,0.6,2.3,34.7,0.6,0.8,66.8,0.9,3.5,4.3,1.7,0.9,0.2,0.8,1
10944,11422,57,26,6.9,2.6,6,43,0.3,1.2,-6,1.7,2.5,65.6,1.7,2.6,4.6,1.3,0.8,0.6,0.9,1
13238,11423,91,31.7,21.1,7.6,16.8,43.7,0.6,1.7,40.9,4.6,6.2,82.1,2.4,3.7,6.1,2.4,1.1,0.9,3.5,1
4527,11424,33,6,3.1,1.3,3.2,41.8,0.1,0.3,18.7,0.3,0.3,73.9,0.2,0.6,0.9,0,0,0.1,0.3,1
12291,11425,42,11.9,4,1.5,2.8,52.1,0.5,1.3,6.1,0.8,1.2,65,0.5,1.7,2.2,0.5,0.2,0.1,1.3,1
1432,11426,55,22.7,9.4,3.4,7.9,43.2,0.1,0.8,14.1,2.1,2.6,80.6,1,2.2,3.1,2.2,0.9,0.5,1.8,0
12044,11427,28,11,3.1,1.1,3.4,31.8,0.3,1.1,24.3,0.4,0.6,61.4,0.4,1.4,1.8,0.8,0.5,0.5,0.7,0
8212,11428,57,11.7,2.8,1.2,2.8,42.7,0,0.2,33.8,0.3,0.4,71.7,0.3,0.8,1.3,1,0.3,0,0.4,1
11446,11429,64,14.5,4.1,1.5,3.4,43.2,0.3,1.1,18.9,0.9,1.3,67.2,1.1,2.1,3.2,0.9,0.4,0.4,0.5,1
10287,11430,119,42.4,20.9,7.4,15.4,48.6,0.4,1.1,21.7,5.3,7.5,70.9,2.6,6.8,9.2,4.1,1,1,3.7,1
8491,11431,82,31.9,14.9,6.3,13.4,45.7,0.4,1.2,28.8,2.2,3.6,59.9,1.3,3.4,4.7,4.2,1.6,0.5,2.7,1
1403,11432,32,26.1,8.5,3.5,8.8,37.3,0.4,1.5,8.9,1.4,2.2,61.9,2,3.2,5.4,3.5,1.1,0.5,1.2,1
9357,11433,68,12.7,3.9,1.7,3.2,49.9,-0.3,-0.8,18.8,0.7,1.2,64.5,1.7,2,3.8,0.2,0.3,0.3,0.5,1
12888,11434,55,8.1,3.2,1.1,2.4,47,0.5,1.3,-0.3,0.5,0.7,67.9,0.6,1.7,2.4,0.3,0.2,0,0.5,0
11402,11435,100,43.9,21.6,8.4,17.3,48,0.5,1.6,40.5,4.1,6.4,64.1,2.2,6.6,9.2,3.2,1.2,1,3.3,1
8338,11436,49,17.3,5,2.3,4.3,52.1,-0.3,-0.6,-7.5,0.7,1.5,46.5,2,2.2,3.9,0.3,0.7,1,0.8,1
10256,11437,59,12.9,5.5,2.1,4,51.2,-0.4,-0.9,16,1.8,2.9,62,1.7,2.9,4.8,0.3,0.3,0.6,1.2,0
1250,11438,66,17.3,5.1,1.8,5.2,34,0.4,1.4,27,0.9,1.4,67.1,0.4,1.5,1.9,3,0.4,0.3,1.5,1
7910,11439,62,10.8,5.3,2.1,5.4,37.7,-0.2,-0.4,10.1,1.1,1.6,71.1,0.3,0.6,0.9,1.8,0.3,0,0.7,1
1549,11440,57,16.5,6.3,2.1,3.9,53.9,0.5,1,9.8,1.7,1.9,92.8,1.1,1.5,2.8,0.6,0.6,-0.1,0.8,1
2000,11441,38,15,4.9,1.9,3.9,49.1,-0.1,-0.3,4.6,1.5,2.1,77.6,1.3,2.2,3.6,0.6,0.5,0.1,0.8,1
1024,11442,96,18.2,9.2,3.2,8.7,35.3,0.3,1.4,40.5,2.4,3,85.2,0.9,2,2.8,2,0.3,0.4,1.5,0
5158,11443,34,11,3.7,1.4,3.2,42.5,0.1,0.6,39.3,0.9,1.5,62.3,0.7,1.4,2.2,2.4,0.6,0.2,1.3,1
7534,11444,100,42.9,18.1,7,16.1,44.1,0.9,2.3,46,2.7,3.6,74.7,1.3,4,5.5,6.2,1.4,0.5,3.6,1
6913,11445,62,14.4,9.2,3.5,6.7,52.2,1,2.5,21.5,1.7,2.3,72.1,2.2,1.6,3.7,0,0.2,0.5,0.4,1
11418,11446,55,20.4,7,2.5,6.4,38.8,0.2,0.7,23.9,2.2,3.1,71.6,0.9,1.7,2.6,1.7,0.7,0.1,1.6,1
11887,11447,85,25.7,10.7,4,9.1,43.7,0.2,0.6,33.7,2.1,2.4,95,1.1,3.2,4.3,2,0.5,1.3,1.5,1
10504,11448,74,35.5,14.5,5.6,12.4,47.7,0.5,1.4,-1.5,3.1,5.1,55.4,3,4.6,7.6,2.4,1.4,0.9,2.4,1
5046,11449,69,12.8,4.9,1.9,4.8,40.5,-0.3,-0.5,9.1,1.1,1.6,66.4,1,1.2,2.2,0.7,0.2,0.3,0.9,1
10781,11450,61,25.5,7.6,2.8,8.5,31.9,1,2.8,45.5,1,1.4,74.1,0.7,2,2.8,2,0.7,0.2,1,1
7219,11451,76,39,18.4,7.2,16.9,42.2,0.4,1.6,4.6,3.7,5,76.9,1.8,4.6,6.3,4.1,1.2,0.3,2.6,1
2903,11452,99,42.1,23.1,8.9,19.6,46.8,0.7,2.2,13.6,3.9,5.4,73.5,1.8,4.5,6.3,3.6,1.9,0.7,3.3,1
783,11453,61,9.6,2.1,0.8,1.9,43,0.3,1.1,17.2,0.4,0.5,84,0.4,1.1,1.5,0.4,0.3,0.2,0.4,1
2460,11454,48,15.1,7.5,2.9,5.7,49.6,0.2,0.6,11.3,1.8,3.2,58.2,1.5,2,3.5,0.7,0.4,0,0.8,1
9713,11455,69,15,5.1,2.1,3.7,59.4,-0.4,-0.9,-11.4,1.3,2.1,59.7,2.9,3.8,6.2,0.2,0.2,2.6,0.9,1
3066,11456,81,38.8,13.9,4.8,12.7,37.7,0.4,1.3,26.2,4.1,5.5,79.4,1.8,3.1,5.3,5.4,1.8,0.1,3,1
7207,11457,57,15,5,2.2,4.4,47.3,-0.2,-0.4,9.8,0.9,1.2,74.2,0.6,1,1.7,1.2,0.6,0.1,0.5,1
9327,11458,63,15,6.5,2.7,6.2,44.9,-0.3,-0.6,13.8,1.3,1.7,72.1,1,1.8,3.1,0.3,0.3,0.2,1,1
690,11459,64,14,7.1,2.5,4.7,53.6,0.3,0.6,32.7,1.5,1.9,86.8,1.2,1.9,3.2,0.9,0.4,0.1,0.8,1
2433,11460,78,21.8,8.3,3.1,6.5,48.3,0.3,1,33.8,1.6,1.8,77.8,1,2.6,3.9,2.3,0.6,0.5,1.2,1
8,11461,56,6.4,1.6,0.6,1.7,36.5,0.2,0.5,2.7,0.2,0.4,67.5,0.6,0.5,0.9,0.2,0.1,0.3,0.3,1
4184,11462,46,11.6,4.4,1.7,3.1,51.4,0.1,0.1,8.7,0.9,1.7,51.5,1.3,1.9,3,0.9,1,0.2,1.1,1
5276,11463,53,8,2.7,1.1,3,39.5,0.2,0.4,35.9,0.4,0.5,68.8,0.4,1.7,2.1,0.5,0.4,0.2,0.7,0
6995,11464,41,9.1,3.2,1.1,3.1,37.5,0.3,1,35,0.6,0.7,75.9,0.1,0.4,0.6,0.7,0.3,0.3,0.7,0
10545,11465,69,26.9,11.4,4.6,9.1,50.9,0.1,0.3,6.5,2.1,3.7,54.9,2.6,3.8,6.8,1.1,0.7,0.2,1.2,1
8963,11466,14,4.8,1.8,0.8,1.8,46.4,0.2,0.6,11.1,0.1,0.2,68.7,0.1,0.4,0.5,0.3,0.1,-0.1,0.2,0
4843,11467,61,20,13.9,6,12.7,46.3,0.9,2,58.5,1.3,1.7,70.2,0.5,1.3,1.9,4.6,0.8,-0.4,2.3,1
12093,11468,34,10.5,2.8,1,2.8,38.2,0.2,0.7,39.2,0.4,0.4,93.7,0,0.8,0.7,2.1,0.3,0,0.7,1
13732,11469,93,22.6,8.2,3.2,7.1,45.2,0.3,0.6,32.3,1.5,2.2,67.8,0.9,3,4,2.3,0.8,0.3,2,1
368,11470,10,14.8,4,1.5,3.7,40.5,0.6,1.7,31.6,0.6,0.9,66,0.6,1.5,2.2,0.6,0.4,0.2,0.7,0
1927,11471,65,19.2,7.9,3.2,5.9,54.8,0.2,0.6,-1.2,1.3,1.9,61.2,1.3,1.9,3.3,1.5,0.8,0.5,1.7,1
774,11472,46,16.8,5.8,2.1,5.4,38.1,0.4,1.3,21.9,1.2,1.9,63.2,0.9,1.6,2.5,2,0.5,0.2,0.9,1
10500,11473,28,7.5,4.1,1.4,2.9,47,0.1,0.6,11.8,1.1,1.4,72,0.4,0.7,1.1,0.2,0.1,0.2,0.4,1
2688,11474,81,26.9,12.4,5.1,9,59.8,0,-0.1,25.8,2.1,3.1,68.8,3.3,4.2,7.2,1.3,1.1,0.6,1.7,1
7231,11475,59,24.5,9.5,3.5,7,50.8,0.2,0.9,15.2,2.6,3.4,80.4,1,2.8,3.6,3.6,1.3,0.2,1.9,0
2367,11476,65,14.3,3.7,1.5,3.5,42.8,0.2,0.6,23.7,0.5,0.8,70.6,0.8,2.5,3.4,1.2,0.8,0.2,1,1
2190,11477,58,26.8,12.7,5.2,9,56.9,-0.3,-0.6,19.7,2.4,3.9,52.5,2.4,4.2,6.7,0.9,0.6,0.7,1.9,1
12502,11478,78,16.2,3.1,1.2,2.8,44.4,0.5,1,14.5,0.6,0.9,66.6,0.8,3.6,4.3,0.8,0.3,0.3,1.2,1
11035,11479,55,6.7,2.5,0.9,2.1,44.2,0,-0.2,18.3,0.6,0.9,64.4,0.4,0.7,1.1,0.7,0.2,0.2,0.7,0
10881,11480,66,9.3,3.8,1.4,3.5,40.1,-0.1,0.1,26.4,1,1.6,65.5,0.5,1,1.4,0.8,0.3,0,0.7,1
9371,11481,64,18.6,5.1,2,4.2,46.4,0.5,1.2,29.6,0.6,1,73.4,0.7,2.5,3.1,1,0.6,0.2,1.3,1
6721,11482,61,21.5,8,3.3,8.6,39.9,0.3,1.3,48.4,1.2,1.6,67.8,0.5,1.1,1.5,3.4,1,0,1.9,1
7216,11483,86,18.1,10.7,4.4,7.5,57.9,-0.3,-1.2,30.6,2.5,4.6,45.4,2.4,3.5,6,1,0.9,0.4,2.5,1
9377,11484,73,25.8,9.3,3.7,8.9,42.2,0.2,0.9,31.2,1.6,2.7,49.7,1.4,2.9,4.1,1.9,0.9,0.3,2.1,0
8553,11485,68,16.4,5.7,2.2,5.4,42.1,0.6,1.6,38,1,1.3,79.1,0.6,2.6,2.9,0.8,0.2,0.2,0.6,1
5254,11486,68,18.2,6.4,2.8,6.2,46,0.2,0.7,20.2,0.8,1.3,63.6,0.8,1.8,2.8,0.9,0.5,0.3,0.7,1
13454,11487,64,57.5,21.8,8.4,17.7,50.4,0.8,2.3,23.8,3.9,5.3,73.8,2.3,5.8,8,6.5,2.4,1,3.2,1
2413,11488,72,27.9,13.7,5.6,11.1,50,-0.1,0.2,26.8,2.4,3.5,58.5,1.5,2.7,4.7,2.4,1,0,2.6,0
4476,11489,72,13.3,4.4,1.8,3.1,56.1,0.7,1.1,22.9,0.4,0.8,50.6,0.9,2.3,3.3,0.4,0.2,0.5,0.4,1
4098,11490,23,9.2,1.7,0.6,1.6,38.6,-0.2,-0.5,12.9,0.3,0.5,74.1,0.7,1.2,1.9,0.2,0.2,0,0.2,1
12157,11491,37,12.8,2.5,0.8,2.5,33.9,0.9,2.5,44.8,0.4,0.7,58.8,0.1,0.7,0.8,1.8,0.8,-0.1,0.5,0
7781,11492,43,16.2,4.7,1.8,4.5,39.7,0.3,1,33.1,0.7,1.4,47,1,2.9,3.6,0.2,0.4,0.6,0.6,0
11938,11493,48,6.1,1.1,0.4,1.4,31.4,0.5,1.4,32.4,0.1,0.1,71.9,0,0.2,0.3,0.8,0.2,-0.7,0.3,0
7252,11494,59,14.7,6.5,2.4,5.1,47.2,0.5,1.3,29.3,1.4,2.5,67.6,2.1,3.1,5,0.6,0.3,0.6,1.4,0
13556,11495,44,23.3,9.7,3.3,7.5,42.9,0.9,2.3,31.4,2,2.7,77.4,1,1.8,2.7,3.6,1.3,0.4,1.5,0
5790,11496,49,17.2,7.4,2.5,5.1,50.2,1,2.8,38.5,1.4,1.8,73,1,1.6,2.5,0.5,0.7,0.3,0.4,1
4444,11497,87,20.6,8.7,3.3,7.7,42.5,0.3,1.1,7.7,1.9,2.9,70.2,0.9,1.8,3,1.3,0.5,0.4,1.4,1
7798,11498,58,16.1,6.4,2.5,6,39.9,0.4,1.4,20.4,1.1,1.4,73.4,0.1,0.9,0.9,2.4,0.7,0,1.4,0
6422,11499,65,18.5,4.8,1.8,3.9,47.4,0.9,2.4,27.7,0.6,0.7,90,0.1,1.1,1.2,3.3,0.5,0,1.1,1
672,11500,96,38.5,12.6,4.7,10.6,43.9,0.6,1.9,36.4,2.3,3.4,73.1,2.9,5.9,9,3.2,1.2,0.5,2.2,1
2239,11501,62,24.4,7.3,2.8,5.3,52.7,0.3,0.6,16.6,1.3,1.8,74.5,2.3,4.5,6.3,1.1,0.5,0.5,0.8,1
3148,11502,64,15.8,7.5,2.9,5.5,51.9,-0.2,-0.7,6.1,1.7,2.7,60.4,1.4,2.9,4.5,1.4,0.2,0.4,1.7,1
10637,11503,45,10.6,2.5,1,2.2,44.1,-0.3,-0.9,12.5,0.7,0.8,75.2,0.4,1.2,1.6,0.7,0.5,0.2,0.6,1
952,11504,81,15.7,11,3.8,6.9,55.8,0.1,0.1,17.8,2.6,3.9,68,1.5,2.4,3.8,0.8,0.5,0.5,1.2,1
11942,11505,75,21.7,4.9,1.8,4.5,37.3,0.2,0.7,-0.2,0.9,1.2,75.6,0.2,2.4,2.1,4.6,1,0.3,1.6,1
6237,11506,68,17.4,6.4,2.3,5.1,43.9,0.3,1.3,13.6,1.5,2.5,61.3,1.5,2.7,4.1,0.6,0.6,0.4,0.9,1
1272,11507,55,18.9,5.1,2.1,5.1,43.8,0.3,1.1,10.7,0.7,0.9,80.2,1.1,2,3,1.6,0.5,-0.2,1.1,1
5798,11508,47,21.3,8.3,3.4,7.2,46.1,0.3,0.7,24.9,1,1.6,63.4,0.9,1.8,2.7,3.7,1.1,0.2,1.5,1
2458,11509,71,14.1,5.6,2,5,40.5,0.8,2.3,31.6,1,1.2,77,0.2,0.8,1.2,1.1,0.3,0.1,0.8,1
11799,11510,62,9.8,4.7,1.8,3.3,54.9,0,0.2,11,1.2,1.7,68.4,1.4,2.9,4.4,0.1,0.1,0.4,0.6,1
2025,11511,66,21.3,8.3,3.5,9.1,36.4,0.4,1.6,37.5,1.1,1.1,85.4,0.5,1,1.5,5.9,1.4,-0.2,1.5,0
1261,11512,47,7.9,2.9,0.9,2,48.1,0,0,37.7,0.6,0.7,81.8,0.5,0.9,1.3,0.1,0.1,0.2,0.3,1
7934,11513,68,21.9,7.5,2.8,5.8,48.6,0.3,1,1.6,1.6,2.6,57.4,1.5,3.9,5.8,2.3,1.2,0.2,1.6,1
12629,11514,53,9.8,3.6,1.2,3.5,35.9,0.3,0.6,0.9,1.3,1.7,71.3,0.6,0.9,1.4,0.6,0.3,0.2,0.8,1
9626,11515,67,18.5,6.4,2.3,5.3,43.4,0.8,2.1,14.6,1.2,2,62.2,0.3,1.1,1.5,2.7,0.8,0,0.9,1
11290,11516,72,16.6,6.6,2.3,4.6,49.4,0.2,0.6,34.7,1.7,2.1,90.2,1,1.9,2.8,1.3,0.7,0.3,0.8,1
447,11517,76,17.3,6.8,2.7,6.9,38.9,0.2,0.5,20.9,1,1.2,82.8,1.2,1.6,2.9,1.6,0.4,-0.2,0.9,1
11159,11518,84,18.1,7.3,2.7,5.9,47.4,-0.2,-0.4,21,1.7,2.6,67.2,1.4,1.6,2.9,0.8,0.4,0.3,1.3,1
12537,11519,46,10.7,2.8,1,2.4,44.5,0.3,0.6,35.4,0.4,0.5,81.6,0.3,0.8,1.2,0.8,0.2,-0.8,0.4,0
3836,11520,84,12.6,4,1.8,3.6,47.6,0.1,0,-2.6,0.5,0.9,50.4,0.4,0.8,1.2,2.1,0.5,-0.1,1.8,1
9637,11521,64,22.1,8.2,3.1,6.7,47.1,0.4,1,-0.9,1.9,2.8,61.7,1.8,3.1,4.9,0.8,0.5,0.3,1.3,1
12891,11522,36,14.6,5.8,2.1,6.1,35.2,0.7,2.4,25.4,0.7,1.1,61.8,0.5,2,2.6,1,0.6,0.4,0.9,0
2065,11523,71,18.1,4.2,1.6,3.1,50.3,0.1,0.2,12.7,0.9,1.2,74.7,0.4,1.9,2.2,0.6,0.6,0.1,0.6,1
6091,11524,52,15,5,2,4.5,43.6,0.2,0.6,10.3,0.7,0.8,85.3,0.3,1.2,1.6,1.3,0.6,0.3,0.7,1
10257,11525,45,5.1,1.8,0.8,1.5,49.1,-0.5,-1.1,1.7,0.4,0.6,66.3,0.4,0.4,0.8,0.1,0.2,0.2,0.3,1
4882,11526,66,23.9,10.6,4.3,9.4,45.1,0.4,1.2,38.1,1.3,1.4,87.8,0.8,2,2.8,2.8,1.4,-0.1,1.8,0
45,11527,59,14.7,7.4,2.6,5.8,43,0.2,0.2,14.3,2.1,2.7,74.9,0.9,1.6,2.6,2.4,0.5,0.4,2.1,1
3044,11528,82,48.8,16.4,6.7,13.6,50.7,0.9,2.5,29.7,2.3,3.5,67.5,2.3,6.1,8.9,4.6,1.5,0.6,2.4,1
10127,11529,76,21.7,7.1,2.4,5.3,42.8,0.1,0.4,5.6,2.4,3.4,71.7,1.5,2.9,4.5,2.1,0.8,0.4,1.4,1
5843,11530,54,19.5,8.1,3,6.6,43.7,-0.3,-0.4,9.5,2.5,3.7,72.7,2.4,2,4,1.6,0.7,0.2,1.7,0
1802,11531,88,32.5,15.8,6.9,12.3,56.8,0.2,0.3,16.2,2.3,3.9,61.7,4,6.4,10.7,1.7,1.2,0.7,2.2,1
5942,11532,70,10.2,3.4,1.2,2.9,42.9,0.5,1.5,20.8,0.6,0.9,68.9,1.5,2.9,4.5,0.1,0.5,0.3,0.5,1
2695,11533,38,17.1,6.4,2.6,5.4,45.8,0.4,1.1,20.2,1,1.5,71,1.5,1.5,3,0.5,0.6,0.3,1,1
8549,11534,40,9.6,6.2,2.5,4.3,56.9,-0.2,-0.7,13.3,1.5,2.3,70.6,1,0.8,1.7,1.7,1.4,0.1,1.5,1
10826,11535,47,15,6.4,2.4,5,46.1,-0.4,-1,-10.6,2.4,3.3,71.5,1,1.5,2.5,1.1,0.6,0.2,1.8,1
12319,11536,70,30.5,12.2,5.5,11.6,48.3,0.4,1,38.5,1,1.4,75.1,2.8,3.6,6.5,0.6,0.8,0.4,1.4,1
5111,11537,38,11.5,3.9,1.6,3.6,43.3,0.3,0.3,-2.4,0.7,1.3,62.1,1.3,2,3.3,0.1,0.2,0.4,0.5,1
7991,11538,74,16.4,5.6,2.3,4.7,48.6,-0.1,-0.2,14.4,1.4,1.8,73.4,0.6,2.9,3.1,1.5,0.7,0.5,1.4,1
4894,11539,33,7.6,1.6,0.6,1.9,33.6,-0.4,-0.9,-0.2,0.4,0.7,64.4,0.3,0.5,0.8,0.4,0.3,0,0.4,0
6787,11540,72,22,8.4,2.9,6.1,49.3,0.4,1.3,13.9,2,2.5,87.5,0.8,2.2,3.2,3.7,0.7,0.1,1.7,0
11711,11541,58,18.5,8.7,3.3,8.4,37.6,0.3,1,5.1,1.8,2.4,73.3,1.1,2.4,3.4,0.5,0.6,0.2,1.2,1
12381,11542,67,20.6,7.2,2.9,5.5,49.9,0,0.1,2.5,1.5,2.2,68.9,1.3,4.1,5.6,1.1,0.5,1,1,1
10755,11543,49,12,2.8,1,2.6,40.8,0.2,0.7,1.6,0.4,0.5,72.6,0.2,1.8,1.7,0.9,0.6,0.2,0.9,1
8179,11544,37,7.9,1.4,0.6,1.8,31.1,0.3,1.2,12.7,0.1,0.2,62.5,0.1,0.7,0.7,1.7,0.4,-0.2,0.6,1
643,11545,46,12.3,6.1,2.4,3.5,62.7,0,-0.3,0.6,1.1,1.5,77.9,0.9,1.5,2.6,0.3,0.4,0.4,0.7,1
12259,11546,112,38.6,20.8,8.8,16.3,58.8,0.5,1.3,10,3.2,5.1,62.5,5.5,6,11.8,1.7,0.9,1.3,1.8,1
3510,11547,72,28.3,15.9,6.5,12.2,56,0.6,1.6,20.7,2.7,4,65.2,2.2,3.4,5.7,1,0.6,0.4,2.1,1
10388,11548,89,16.1,5.5,1.9,4.3,43.2,0.4,1.1,24,1.6,1.9,85.4,0.8,1.4,2.2,1.7,0.7,0.2,1.2,1
3213,11549,97,25.2,11,4.2,9,46.7,0.6,2,25.7,2,3.1,65,1.8,2.3,4,1.3,1.1,0.4,1.2,1
13611,11550,55,6.5,1.2,0.4,1.1,40.2,0,0.1,18.5,0.2,0.2,73.9,0.2,0.5,0.7,0.3,0.4,-0.4,0.2,0
1309,11551,49,11.3,3.6,1.3,2.9,44.9,0.4,1.3,26.2,0.7,0.8,75.7,0.5,1,1.5,1.3,0.4,0.1,0.8,1
9151,11552,74,23.1,12.2,4.7,10,51.8,0.4,1.5,33.3,2.4,3.8,61.8,0.8,2.3,3.3,2.6,1.4,0.2,2.5,1
10580,11553,45,21,9.6,3.7,7.5,48.3,0.1,0.6,6.3,1.9,2,104.9,1.5,3.2,4.6,2,0.7,0.2,1.2,1
11492,11554,42,9.7,3.5,1.3,3.4,39.4,-0.2,-0.1,6.5,0.8,1,77,0.9,1,1.8,1.2,0.5,-0.1,0.7,1
7947,11555,51,12.2,4.4,1.7,4,41,0,0.4,38.3,0.7,1.1,70.2,1.3,1.4,2.6,0.7,0.4,0.2,0.9,1
3634,11556,39,10.6,4.8,1.9,3.8,50.6,0,-0.3,3.7,0.9,1.5,63.8,0.6,1.4,2,0.2,0.4,0.1,0.6,1
13629,11557,60,11.6,3.3,1.3,3.1,40.9,0.3,0.8,31.8,0.6,0.9,69.4,0.6,1.2,1.9,2.2,0.4,0,0.8,1
7558,11558,37,19.4,7.2,2.8,5.4,51.5,0.2,0.5,-10.4,1.3,2.1,59.2,1.6,2.1,3.9,0.8,0.7,0.8,1.3,1
7279,11559,55,14,4.8,2,2.9,65.3,-0.5,-1.3,-3,1.5,2.2,70.5,1.3,1.7,2.9,1,0.7,0.2,1.1,0
6207,11560,57,18.5,10.2,3.8,7.8,48.2,0.1,0.5,38.6,2.5,3.3,75.5,1.6,1.4,2.7,3.2,1.9,0.2,1.2,1
3920,11561,53,17.5,3.2,1.4,3,45.6,0,0.3,24.1,0.4,0.7,62.5,1,2.6,3.8,0.7,0.4,0.4,0.5,1
6365,11562,78,21.8,7.4,2.7,5.5,46.7,0.4,1.2,14.8,1.9,3,66.9,1.9,4.4,6.2,1.4,0.6,0.2,1,1
474,11563,58,11.7,5.5,1.7,3.9,45.1,0,0,2.6,2,2.5,79.8,0.2,1.1,1.2,1.9,0.6,-0.4,1.6,1
3388,11564,76,31.6,14.9,6,13.1,45.6,0.4,1.2,20.7,2.3,4,59,2.2,3.4,5.9,1.5,0.7,0.4,2.1,1
6631,11565,40,21.3,9.4,3.4,7.6,43.9,0.4,1,9.5,2,2.8,71.9,1.1,2.3,3.6,1.2,0.6,0.1,1.4,0
9136,11566,63,8.8,3.8,1.3,3.1,45.2,-0.3,-0.7,36.8,1.3,2,76.6,0.5,0.8,1.3,1.3,0.3,-0.3,1.4,1
1081,11567,50,15,9,3,8.2,35.7,1.2,3.4,28.6,1.6,1.8,92.9,0.1,0.8,0.9,1.5,0.3,0,0.9,0
8516,11568,67,20.5,9.2,3.6,9.2,38.4,0.3,1,35.3,1.3,1.5,88.4,0.6,1.4,1.9,5,1,0.1,2.4,1
5556,11569,69,32.2,14.8,6.3,12.8,50.1,0.4,1.2,0.3,1.7,2.6,64.6,2.6,4.1,6.7,1.9,1.1,0.4,1.7,1
10645,11570,94,19.3,12.3,4.1,10.1,41.4,0.2,0.6,8,4.1,5.3,81.9,0.9,1.7,2.7,4.5,1.1,0.2,3.8,1
4135,11571,71,18.3,6.9,2.6,5.5,47.1,0.3,1.2,-4.1,1.3,1.8,71.1,1.2,1.6,2.9,0.8,0.7,0.8,1,1
4980,11572,64,17.4,5.2,1.8,4.8,35.9,0.6,2.1,40.8,1.2,1.3,79.2,0.2,1.3,1.5,2.2,0.5,0,1.4,1
12062,11573,71,13.2,5.1,2,4.7,42.6,-0.3,-0.8,-11.5,1.2,2,58.7,2,0.8,2.4,0.7,0.3,0.3,1.1,1
4656,11574,106,23.4,9.7,4.1,9.4,43.9,0.4,1.2,18.7,1.3,1.8,74.8,0.6,2.2,2.9,2.9,0.9,0.2,1.9,1
7800,11575,67,24.8,8.4,3,7.1,42.5,0.5,1.5,16.6,1.6,2.4,71.4,1.5,3.4,5,2.8,0.9,0.2,1.8,1
9295,11576,82,45.1,19.6,7.7,14.6,54.5,0.4,1.4,36,3.6,4.9,69.4,2.9,7.6,11.2,3.6,1.8,1.1,3.5,1
6929,11577,52,12.9,3.4,1.5,2.9,50.1,-0.2,-0.3,4.6,0.4,0.5,79.8,0.1,0.9,1,0.8,0.3,0,0.4,1
